Code,Country,Study,Submission,Documents,Note,Version,Date
NL,Netherlands,Pre-Market,Ethics Committee,"H2. PI Cv, GCP",,1.0,2022-04-29
NL,Netherlands,Pre-Market,Ethics Committee,I1. List of participating centers,,1.0,2022-04-29
NL,Netherlands,Pre-Market,Ethics Committee,I2. Site sustainability,,1.0,2022-04-29
NL,Netherlands,Pre-Market,Ethics Committee,"I3. Centers PI CVs, GCPs",,1.0,2022-04-29
NL,Netherlands,Pre-Market,Ethics Committee,J1. Financial compensation for research subjects,This is only applicable when the information in the ABR form is not sufficient.,1.0,2022-04-29
NL,Netherlands,Pre-Market,Ethics Committee,J2. Financial compensation for investigators and participating centres,This is only applicable when the information in the ABR form is not sufficient.,1.0,2022-04-29
NL,Netherlands,Pre-Market,Ethics Committee,K1. Recommendations other authorities,If aplicable,1.0,2022-04-29
NL,Netherlands,Pre-Market,Ethics Committee,K2. Assessment other EU member states,If aplicable,1.0,2022-04-29
NL,Netherlands,Pre-Market,Ethics Committee,K3. Clinical trial agreements,If aplicable,1.0,2022-04-29
NL,Netherlands,Pre-Market,Ethics Committee,K4. Scientific publications,If aplicable,1.0,2022-04-29
NL,Netherlands,Pre-Market,Ethics Committee,K5. Data Safety Monitoring Board (DSMB),If aplicable,1.0,2022-04-29
NL,Netherlands,Post-Market,Ethics Committee,A1. Cover Letter,Download template,1.0,2022-04-29
NL,Netherlands,Post-Market,Ethics Committee,A2. Authorization form the sponsor OR Authorisation from legal representative EU if sponsor does not hold offices within EU,,1.0,2022-04-29
NL,Netherlands,Post-Market,Ethics Committee,B1. Application Form,complete the ABR form in ToetsingOnline. https://english.ccmo.nl/investigators/clinical-investigations-with-medical-devices/standard-research-file-medical-devices/b-forms/b1-abr-form,1.0,2022-04-29
NL,Netherlands,Post-Market,Ethics Committee,B2. Eudamed registration,,1.0,2022-04-29
NL,Netherlands,Post-Market,Ethics Committee,C1. Protocols (CIP),,1.0,2022-04-29
NL,Netherlands,Post-Market,Ethics Committee,C2. CIP amendments,if aplicable,1.0,2022-04-29
NL,Netherlands,Post-Market,Ethics Committee,D1. IB or D2. IFU,Just one option,1.0,2022-04-29
NL,Netherlands,Post-Market,Ethics Committee,D3. Manufacturer statement on safety and performances,,1.0,2022-04-29
NL,Netherlands,Post-Market,Ethics Committee,E1/E2a. Template Subject Information Sheet for research subjects <16 years of age (children) (if aplicable to the study),"The templates are updated regularly. At all times, use the most recent versions of the templates as available on this website.",1.0,2022-04-29
NL,Netherlands,Post-Market,Ethics Committee,E1/E2b. Template Subject Information Sheet for research subjects > 16 years of age (adults),,1.0,2022-04-29
NL,Netherlands,Post-Market,Ethics Committee,E3. Promotional materials research subjects,If aplicable,1.0,2022-04-29
NL,Netherlands,Post-Market,Ethics Committee,E4. Other informational materials,If aplicable,1.0,2022-04-29
NL,Netherlands,Post-Market,Ethics Committee,E5. Newsletters or letters with study results,If aplicable,1.0,2022-04-29
NL,Netherlands,Post-Market,Ethics Committee,F1. Questionnaire. F2 Patient Diaries. F3. Patient cards. F4. Other ,If aplicable,1.0,2022-04-29
NL,Netherlands,Post-Market,Ethics Committee,G1. Proof of insurance,,1.0,2022-04-29
NL,Netherlands,Post-Market,Ethics Committee,G2. Proof of coverage,,1.0,2022-04-29
NL,Netherlands,Post-Market,Ethics Committee,"H2. PI Cv, GCP",,1.0,2022-04-29
NL,Netherlands,Post-Market,Ethics Committee,I1. List of participating centers,,1.0,2022-04-29
NL,Netherlands,Post-Market,Ethics Committee,I2. Site sustainability,,1.0,2022-04-29
NL,Netherlands,Post-Market,Ethics Committee,"I3. Centers PI CVs, GCPs",,1.0,2022-04-29
NL,Netherlands,Post-Market,Ethics Committee,J1. Financial compensation for research subjects,This is only applicable when the information in the ABR form is not sufficient.,1.0,2022-04-29
NL,Netherlands,Post-Market,Ethics Committee,J2. Financial compensation for investigators and participating centres,This is only applicable when the information in the ABR form is not sufficient.,1.0,2022-04-29
NL,Netherlands,Post-Market,Ethics Committee,K1. Recommendations other authorities,If aplicable,1.0,2022-04-29
NL,Netherlands,Post-Market,Ethics Committee,K2. Assessment other EU member states,If aplicable,1.0,2022-04-29
NL,Netherlands,Post-Market,Ethics Committee,K3. Clinical trial agreements,If aplicable,1.0,2022-04-29
NL,Netherlands,Post-Market,Ethics Committee,K4. Scientific publications,If aplicable,1.0,2022-04-29
NL,Netherlands,Post-Market,Ethics Committee,K5. Data Safety Monitoring Board (DSMB),If aplicable,1.0,2022-04-29
NO,Norway,Pre-Market,Ethics Committee,"PI CVs, GCPs",,1.0,2022-04-29
NO,Norway,Pre-Market,Ethics Committee,Research protocol,,1.0,2022-04-29
NO,Norway,Pre-Market,Ethics Committee,IB,,1.0,2022-04-29
NO,Norway,Pre-Market,Ethics Committee,EudraCT form,,1.0,2022-04-29
NO,Norway,Pre-Market,Ethics Committee,Questionnaire,,1.0,2022-04-29
NO,Norway,Pre-Market,Ethics Committee,Interview guide,,1.0,2022-04-29
NO,Norway,Pre-Market,Ethics Committee,Information sheet for children,If aplicable,1.0,2022-04-29
NO,Norway,Pre-Market,Ethics Committee,Request for participation and consent declaration for parents where research is conducted on minors,If aplicable,1.0,2022-04-29
NO,Norway,Pre-Market,Ethics Committee,Request for participation and consent declaration for adults,,1.0,2022-04-29
NO,Norway,Pre-Market,Ethics Committee,IFU,,1.0,2022-04-29
NO,Norway,Pre-Market,Ethics Committee,CIP,,1.0,2022-04-29
NO,Norway,Pre-Market,Ethics Committee,Synopsis,,1.0,2022-04-29
NO,Norway,Pre-Market,Ethics Committee,Data protection,,1.0,2022-04-29
NO,Norway,Pre-Market,Ethics Committee,Risk analysis,,1.0,2022-04-29
NO,Norway,Pre-Market,Ethics Committee,Proof of insurance,,1.0,2022-04-29
NO,Norway,Pre-Market,Ethics Committee,NOTE,"As a rule, applications must be written in Norwegian. If the project is to be carried out in its entirety abroad, the application can be made in English. Files uploaded must be in PDF format (Adobe acrobat)",1.0,2022-04-29
NO,Norway,Post-Market,Ethics Committee,"PI CVs, GCPs",,1.0,2022-04-29
NO,Norway,Post-Market,Ethics Committee,Research protocol,,1.0,2022-04-29
NO,Norway,Post-Market,Ethics Committee,IB,,1.0,2022-04-29
NO,Norway,Post-Market,Ethics Committee,EudraCT form,,1.0,2022-04-29
NO,Norway,Post-Market,Ethics Committee,Questionnaire,,1.0,2022-04-29
NO,Norway,Post-Market,Ethics Committee,Interview guide,,1.0,2022-04-29
NO,Norway,Post-Market,Ethics Committee,Information sheet for children,If aplicable,1.0,2022-04-29
NO,Norway,Post-Market,Ethics Committee,Request for participation and consent declaration for parents where research is conducted on minors,If aplicable,1.0,2022-04-29
NO,Norway,Post-Market,Ethics Committee,Request for participation and consent declaration for adults,,1.0,2022-04-29
NO,Norway,Post-Market,Ethics Committee,CE certificate,,1.0,2022-04-29
NO,Norway,Post-Market,Ethics Committee,IFU,,1.0,2022-04-29
NO,Norway,Post-Market,Ethics Committee,CIP,,1.0,2022-04-29
NO,Norway,Post-Market,Ethics Committee,Synopsis,,1.0,2022-04-29
NO,Norway,Post-Market,Ethics Committee,Data protection,,1.0,2022-04-29
NO,Norway,Post-Market,Ethics Committee,Risk analysis,,1.0,2022-04-29
NO,Norway,Post-Market,Ethics Committee,Proof of insurance,,1.0,2022-04-29
NO,Norway,Post-Market,Ethics Committee,NOTE,"As a rule, applications must be written in Norwegian. If the project is to be carried out in its entirety abroad, the application can be made in English. Files uploaded must be in PDF format (Adobe acrobat)",1.0,2022-04-29
PT,Portugal,Pre-Market,Ethics Committee,1.1.1 - Request,Annex I. https://www.ceic.pt/formularios,1.0,2022-04-29
PT,Portugal,Pre-Market,Ethics Committee,1.1.2 - Letter of Representation signed by the promoter (manufacturer or other),,1.0,2022-04-29
PT,Portugal,Pre-Market,Ethics Committee,"1.1.3 - List of Competent Authorities of the Member States involved, to which the request was submitted.",,1.0,2022-04-29
PT,Portugal,Pre-Market,Ethics Committee,1.1.4 - Opinions of the Ethics Commissions of the Member States involved.,,1.0,2022-04-29
PT,Portugal,Pre-Market,Ethics Committee,1.1.5 - Declaration of conformity,,1.0,2022-04-29
PT,Portugal,Pre-Market,Ethics Committee,1.1.6 - Form for notification related to medical devices intended for clinical investigation,,1.0,2022-04-29
PT,Portugal,Pre-Market,Ethics Committee,1.1.7- Proof of payment ,,1.0,2022-04-29
PT,Portugal,Pre-Market,Ethics Committee,"1.2.1.1.1 - CIF (Informed Consent Form and
Information Leaflet)",,1.0,2022-04-29
PT,Portugal,Pre-Market,Ethics Committee,1.2.1.1.2 - Patient card,,1.0,2022-04-29
PT,Portugal,Pre-Market,Ethics Committee,1.2.1.1.3 – Information about the contact person,,1.0,2022-04-29
PT,Portugal,Pre-Market,Ethics Committee,"Recruiment Mode, Publicity Material, Questionnaires",1.2.1.2; 1.2.1.3; 1.2.1.4 respectively,1.0,2022-04-29
PT,Portugal,Pre-Market,Ethics Committee,1.2.2.1 - Declaration of the conditions of the center for carrying out the study,Site sustainability,1.0,2022-04-29
PT,Portugal,Pre-Market,Ethics Committee,1.2.2.2 - Declaration of the DM circuit,,1.0,2022-04-29
PT,Portugal,Pre-Market,Ethics Committee,1.2.3.1.1 – CV of the Coordinating Investigator,,1.0,2022-04-29
PT,Portugal,Pre-Market,Ethics Committee,1.2.3.1.2 – CV of Principal Investigators,,1.0,2022-04-29
PT,Portugal,Pre-Market,Ethics Committee,1.2.4.1 - Insurance and Indemnities,,1.0,2022-04-29
PT,Portugal,Pre-Market,Ethics Committee,1.2.4.2 - Compensation/payments to Participants,,1.0,2022-04-29
PT,Portugal,Pre-Market,Ethics Committee,1.2.4.3 - Contracts,,1.0,2022-04-29
PT,Portugal,Pre-Market,Ethics Committee,1.2.4.3.1 - Study centers,,1.0,2022-04-29
PT,Portugal,Pre-Market,Ethics Committee,2.1. – Clinical investigation plan + amandments,,1.0,2022-04-29
PT,Portugal,Pre-Market,Ethics Committee,2.2 - Synopsis ,in Portuguese,1.0,2022-04-29
PT,Portugal,Pre-Market,Ethics Committee,2.3.1 - Clinical Trials with the same DM(s),optional,1.0,2022-04-29
PT,Portugal,Pre-Market,Ethics Committee,2.3.2 - Scientific Assessment,if aplicable,1.0,2022-04-29
PT,Portugal,Pre-Market,Ethics Committee,2.3.3 - Ethical Assessment,if aplicable,1.0,2022-04-29
PT,Portugal,Pre-Market,Ethics Committee,3.1 – Investigator’s Brochure,In case of pre-market,1.0,2022-04-29
PT,Portugal,Post-Market,Ethics Committee,1.1.1 - Request,Annex I. https://www.ceic.pt/formularios,1.0,2022-04-29
PT,Portugal,Post-Market,Ethics Committee,1.1.2 - Letter of Representation signed by the promoter (manufacturer or other),,1.0,2022-04-29
PT,Portugal,Post-Market,Ethics Committee,"1.1.3 - List of Competent Authorities of the Member States involved, to which the request was submitted.",,1.0,2022-04-29
PT,Portugal,Post-Market,Ethics Committee,1.1.4 - Opinions of the Ethics Commissions of the Member States involved.,,1.0,2022-04-29
PT,Portugal,Post-Market,Ethics Committee,1.1.5 - Declaration of conformity,,1.0,2022-04-29
PT,Portugal,Post-Market,Ethics Committee,CE certificate,PMCF,1.0,2022-04-29
PT,Portugal,Post-Market,Ethics Committee,Labeling,PMCF,1.0,2022-04-29
PT,Portugal,Post-Market,Ethics Committee,IFU ,PMCF,1.0,2022-04-29
PT,Portugal,Post-Market,Ethics Committee,1.1.6 - Form for notification related to medical devices intended for clinical investigation,,1.0,2022-04-29
PT,Portugal,Post-Market,Ethics Committee,1.1.7- Proof of payment ,,1.0,2022-04-29
PT,Portugal,Post-Market,Ethics Committee,"1.2.1.1.1 - CIF (Informed Consent Form and
Information Leaflet)",,1.0,2022-04-29
PT,Portugal,Post-Market,Ethics Committee,1.2.1.1.2 - Patient card,,1.0,2022-04-29
PT,Portugal,Post-Market,Ethics Committee,1.2.1.1.3 – Information about the contact person,,1.0,2022-04-29
PT,Portugal,Post-Market,Ethics Committee,"Recruiment Mode, Publicity Material, Questionnaires",1.2.1.2; 1.2.1.3; 1.2.1.4 respectively,1.0,2022-04-29
PT,Portugal,Post-Market,Ethics Committee,1.2.2.1 - Declaration of the conditions of the center for carrying out the study,Site sustainability,1.0,2022-04-29
PT,Portugal,Post-Market,Ethics Committee,1.2.2.2 - Declaration of the DM circuit,,1.0,2022-04-29
PT,Portugal,Post-Market,Ethics Committee,1.2.3.1.1 – CV of the Coordinating Investigator,,1.0,2022-04-29
PT,Portugal,Post-Market,Ethics Committee,1.2.3.1.2 – CV of Principal Investigators,,1.0,2022-04-29
PT,Portugal,Post-Market,Ethics Committee,1.2.4.1 - Insurance and Indemnities,,1.0,2022-04-29
PT,Portugal,Post-Market,Ethics Committee,1.2.4.2 - Compensation/payments to Participants,,1.0,2022-04-29
PT,Portugal,Post-Market,Ethics Committee,1.2.4.3 - Contracts,,1.0,2022-04-29
PT,Portugal,Post-Market,Ethics Committee,1.2.4.3.1 - Study centers,,1.0,2022-04-29
PT,Portugal,Post-Market,Ethics Committee,2.1. – Clinical investigation plan + amandments,,1.0,2022-04-29
PT,Portugal,Post-Market,Ethics Committee,2.2 - Synopsis ,in Portuguese,1.0,2022-04-29
PT,Portugal,Post-Market,Ethics Committee,2.3.1 - Clinical Trials with the same DM(s),optional,1.0,2022-04-29
PT,Portugal,Post-Market,Ethics Committee,2.3.2 - Scientific Assessment,if aplicable,1.0,2022-04-29
PT,Portugal,Post-Market,Ethics Committee,2.3.3 - Ethical Assessment,if aplicable,1.0,2022-04-29
PT,Portugal,Post-Market,Ethics Committee,3.1 – Investigator’s Brochure,In case of pre-market,1.0,2022-04-29
PT,Portugal,Post-Market,Ethics Committee,3.2- IFU ,In case of PMCF ,1.0,2022-04-29
RO,Romania,Pre-Market,Ethics Committee,Same as the CA documents,,1.0,2022-04-29
RO,Romania,Post-Market,Ethics Committee,Same as the CA documents,,1.0,2022-04-29
RS,Unknown,Pre-Market,Ethics Committee,Clinical trial protocol,,1.0,2022-04-29
RS,Unknown,Pre-Market,Ethics Committee,IB,,1.0,2022-04-29
RS,Unknown,Pre-Market,Ethics Committee,Synopsis ,In Serbian,1.0,2022-04-29
RS,Unknown,Pre-Market,Ethics Committee,Proof of insurance,,1.0,2022-04-29
RS,Unknown,Pre-Market,Ethics Committee,Procedures and documentation for obtaining ICF,In Serbian,1.0,2022-04-29
RS,Unknown,Pre-Market,Ethics Committee,Procedures for the protection of vulnerable groups and individuals,,1.0,2022-04-29
RS,Unknown,Pre-Market,Ethics Committee,Justification of the clinical trial from the ethical and scientific aspect,,1.0,2022-04-29
RS,Unknown,Pre-Market,Ethics Committee,Appropriate benefit-risk assessment,,1.0,2022-04-29
RS,Unknown,Pre-Market,Ethics Committee,"PI Cvs, GCPs",,1.0,2022-04-29
RS,Unknown,Pre-Market,Ethics Committee,Site sustainability,,1.0,2022-04-29
RS,Unknown,Pre-Market,Ethics Committee,Proof of fee payment,,1.0,2022-04-29
RS,Unknown,Pre-Market,Ethics Committee,"Documentation (statement) regarding the conflict of interest of researchers in accordance with the law,",,1.0,2022-04-29
RS,Unknown,Pre-Market,Ethics Committee,Documentation regarding the reimbursement of necessary costs,,1.0,2022-04-29
RS,Unknown,Pre-Market,Ethics Committee,"Procedure regarding recruitment of respondents, including advertising, ie material with advertising elements",,1.0,2022-04-29
RS,Unknown,Post-Market,Ethics Committee,Clinical trial protocol,,1.0,2022-04-29
RS,Unknown,Post-Market,Ethics Committee,IB,,1.0,2022-04-29
RS,Unknown,Post-Market,Ethics Committee,Synopsis ,In Serbian,1.0,2022-04-29
RS,Unknown,Post-Market,Ethics Committee,Proof of insurance,,1.0,2022-04-29
RS,Unknown,Post-Market,Ethics Committee,Procedures and documentation for obtaining ICF,In Serbian,1.0,2022-04-29
RS,Unknown,Post-Market,Ethics Committee,Procedures for the protection of vulnerable groups and individuals,,1.0,2022-04-29
RS,Unknown,Post-Market,Ethics Committee,Justification of the clinical trial from the ethical and scientific aspect,,1.0,2022-04-29
RS,Unknown,Post-Market,Ethics Committee,Appropriate benefit-risk assessment,,1.0,2022-04-29
RS,Unknown,Post-Market,Ethics Committee,"PI Cvs, GCPs",,1.0,2022-04-29
RS,Unknown,Post-Market,Ethics Committee,Site sustainability,,1.0,2022-04-29
RS,Unknown,Post-Market,Ethics Committee,Proof of fee payment,,1.0,2022-04-29
RS,Unknown,Post-Market,Ethics Committee,"Documentation (statement) regarding the conflict of interest of researchers in accordance with the law,",,1.0,2022-04-29
RS,Unknown,Post-Market,Ethics Committee,Documentation regarding the reimbursement of necessary costs,,1.0,2022-04-29
RS,Unknown,Post-Market,Ethics Committee,"Procedure regarding recruitment of respondents, including advertising, ie material with advertising elements",,1.0,2022-04-29
